,D_UID,O_UID,DIST,O_POP,D_POP
607,D_43,O_14,78198.0,1,7939.0
608,D_44,O_14,34256.6,1,7063.0
609,D_46,O_14,82885.8,1,9363.0
610,D_47,O_14,50133.7,1,3446.0
611,D_48,O_14,142309.0,1,2833.0
612,D_50,O_14,104782.5,1,6184.0
613,D_51,O_14,50180.6,1,3939.0
614,D_40,O_17,80298.5,1,5590.0
615,D_43,O_17,126943.7,1,7939.0
616,D_44,O_17,83002.3,1,7063.0
617,D_46,O_17,116464.3,1,9363.0
618,D_47,O_17,98879.4,1,3446.0
619,D_48,O_17,94766.5,1,2833.0
620,D_50,O_17,116807.8,1,6184.0
621,D_51,O_17,70028.3,1,3939.0
622,D_40,O_18,24285.4,1,5590.0
623,D_43,O_18,47970.8,1,7939.0
624,D_44,O_18,69848.0,1,7063.0
625,D_46,O_18,23375.1,1,9363.0
626,D_47,O_18,53981.3,1,3446.0
627,D_48,O_18,104794.4,1,2833.0
628,D_50,O_18,39776.4,1,6184.0
629,D_51,O_18,31401.0,1,3939.0
630,D_40,O_19,130829.3,1,5590.0
631,D_43,O_19,109084.4,1,7939.0
632,D_44,O_19,155969.6,1,7063.0
633,D_46,O_19,111328.1,1,9363.0
634,D_47,O_19,144092.1,1,3446.0
635,D_48,O_19,140999.8,1,2833.0
636,D_50,O_19,68566.0,1,6184.0
637,D_51,O_19,121990.2,1,3939.0
638,D_41,O_20,61399.2,1,9682.0
639,D_42,O_20,109434.7,1,7149.0
640,D_52,O_20,26773.5,1,3413.0
641,D_41,O_21,19084.8,1,9682.0
642,D_42,O_21,32171.6,1,7149.0
643,D_52,O_21,103751.9,1,3413.0
644,D_40,O_22,149674.2,1,5590.0
645,D_43,O_22,127929.3,1,7939.0
646,D_44,O_22,174814.5,1,7063.0
647,D_46,O_22,130173.0,1,9363.0
648,D_47,O_22,162937.0,1,3446.0
649,D_48,O_22,159844.7,1,2833.0
650,D_50,O_22,87410.9,1,6184.0
651,D_51,O_22,140835.1,1,3939.0
652,D_40,O_23,69815.2,1,5590.0
653,D_43,O_23,16570.3,1,7939.0
654,D_44,O_23,64472.8,1,7063.0
655,D_46,O_23,43328.3,1,9363.0
656,D_47,O_23,60648.3,1,3446.0
657,D_48,O_23,125989.8,1,2833.0
658,D_50,O_23,53967.8,1,6184.0
659,D_51,O_23,93519.0,1,3939.0
660,D_45,O_24,101853.3,1,5250.0
661,D_49,O_24,221468.5,1,6892.0
662,D_53,O_13,71387.4,1,4253.0
663,D_54,O_13,23248.9,1,6798.0
664,D_55,O_13,91814.4,1,2676.0
665,D_56,O_13,59542.7,1,7462.0
666,D_60,O_13,65766.3,1,2246.0
667,D_61,O_13,57941.6,1,5139.0
668,D_62,O_13,82944.9,1,9648.0
669,D_63,O_13,40216.6,1,2973.0
670,D_64,O_13,25716.1,1,3846.0
671,D_65,O_13,46117.1,1,2841.0
672,D_53,O_14,142957.1,1,4253.0
673,D_54,O_14,98741.5,1,6798.0
674,D_55,O_14,192055.5,1,2676.0
675,D_56,O_14,65707.3,1,7462.0
676,D_60,O_14,51959.1,1,2246.0
677,D_61,O_14,61457.8,1,5139.0
678,D_62,O_14,136481.2,1,9648.0
679,D_63,O_14,81076.9,1,2973.0
680,D_64,O_14,103388.2,1,3846.0
681,D_65,O_14,82995.2,1,2841.0
682,D_53,O_17,95414.6,1,4253.0
683,D_54,O_17,123781.0,1,6798.0
684,D_55,O_17,204080.8,1,2676.0
685,D_56,O_17,101096.9,1,7462.0
686,D_60,O_17,55114.2,1,2246.0
687,D_61,O_17,110203.5,1,5139.0
688,D_62,O_17,88938.7,1,9648.0
689,D_63,O_17,78054.9,1,2973.0
690,D_64,O_17,106952.4,1,3846.0
691,D_65,O_17,74936.5,1,2841.0
692,D_53,O_18,99570.7,1,4253.0
693,D_54,O_18,28697.0,1,6798.0
694,D_55,O_18,127049.4,1,2676.0
695,D_56,O_18,38404.5,1,7462.0
696,D_60,O_18,43582.9,1,2246.0
697,D_61,O_18,65800.6,1,5139.0
698,D_62,O_18,111128.2,1,9648.0
699,D_63,O_18,42627.1,1,2973.0
700,D_64,O_18,53497.8,1,3846.0
701,D_65,O_18,48527.6,1,2841.0
702,D_53,O_19,135776.1,1,4253.0
703,D_54,O_19,92221.5,1,6798.0
704,D_55,O_19,22740.6,1,2676.0
705,D_56,O_19,128515.3,1,7462.0
706,D_60,O_19,130733.4,1,2246.0
707,D_61,O_19,126914.2,1,5139.0
708,D_62,O_19,147333.6,1,9648.0
709,D_63,O_19,105183.7,1,2973.0
710,D_64,O_19,90104.8,1,3846.0
711,D_65,O_19,111084.2,1,2841.0
712,D_57,O_20,42740.3,1,4497.0
713,D_58,O_20,31886.8,1,4524.0
714,D_59,O_20,22684.0,1,3136.0
715,D_57,O_21,119718.7,1,4497.0
716,D_58,O_21,108865.2,1,4524.0
717,D_59,O_21,99662.4,1,3136.0
718,D_53,O_22,154621.0,1,4253.0
719,D_54,O_22,111066.4,1,6798.0
720,D_55,O_22,2869.4,1,2676.0
721,D_56,O_22,147360.2,1,7462.0
722,D_60,O_22,149578.3,1,2246.0
723,D_61,O_22,145759.1,1,5139.0
724,D_62,O_22,166178.5,1,9648.0
725,D_63,O_22,124028.6,1,2973.0
726,D_64,O_22,108949.7,1,3846.0
727,D_65,O_22,129929.1,1,2841.0
728,D_53,O_23,120766.1,1,4253.0
729,D_54,O_23,37042.0,1,6798.0
730,D_55,O_23,141734.8,1,2676.0
731,D_56,O_23,46603.0,1,7462.0
732,D_60,O_23,103875.5,1,2246.0
733,D_61,O_23,35356.4,1,5139.0
734,D_62,O_23,132323.6,1,9648.0
735,D_63,O_23,78318.1,1,2973.0
736,D_64,O_23,75094.8,1,3846.0
737,D_65,O_23,84218.6,1,2841.0
738,D_66,O_13,51483.4,1,8502.0
739,D_66,O_14,134172.0,1,8502.0
740,D_67,O_15,40004.7,1,4750.0
741,D_67,O_16,38330.6,1,4750.0
742,D_66,O_17,112473.4,1,8502.0
743,D_66,O_18,79666.7,1,8502.0
744,D_66,O_19,115872.1,1,8502.0
745,D_66,O_22,134717.0,1,8502.0
746,D_66,O_23,100862.1,1,8502.0
747,D_1,O_25,91019.0,1,9112.0
748,D_2,O_25,43998.9,1,8692.0
749,D_6,O_25,22900.1,1,2645.0
750,D_7,O_25,60762.9,1,3844.0
751,D_10,O_25,64978.4,1,5483.0
752,D_11,O_25,36176.1,1,5681.0
753,D_12,O_25,4560.2,1,8054.0
754,D_13,O_25,103617.7,1,1452.0
755,D_3,O_26,56614.2,1,1015.0
756,D_5,O_26,96627.5,1,2109.0
757,D_1,O_27,23408.5,1,9112.0
758,D_2,O_27,72414.6,1,8692.0
759,D_6,O_27,134232.3,1,2645.0
760,D_7,O_27,172095.1,1,3844.0
761,D_10,O_27,176310.6,1,5483.0
762,D_11,O_27,115110.1,1,5681.0
763,D_12,O_27,116471.7,1,8054.0
764,D_13,O_27,198071.4,1,1452.0
765,D_1,O_28,146240.3,1,9112.0
766,D_2,O_28,99220.2,1,8692.0
767,D_6,O_28,91182.6,1,2645.0
768,D_7,O_28,129045.4,1,3844.0
769,D_10,O_28,133260.9,1,5483.0
770,D_11,O_28,71013.0,1,5681.0
771,D_12,O_28,75934.5,1,8054.0
772,D_13,O_28,109875.4,1,1452.0
773,D_1,O_29,8544.3,1,9112.0
774,D_2,O_29,57550.4,1,8692.0
775,D_6,O_29,119368.1,1,2645.0
776,D_7,O_29,157230.9,1,3844.0
777,D_10,O_29,161446.4,1,5483.0
778,D_11,O_29,100245.9,1,5681.0
779,D_12,O_29,101607.5,1,8054.0
780,D_13,O_29,183207.2,1,1452.0
781,D_1,O_30,18546.4,1,9112.0
782,D_2,O_30,33623.6,1,8692.0
783,D_6,O_30,95441.3,1,2645.0
784,D_7,O_30,133304.1,1,3844.0
785,D_10,O_30,137519.6,1,5483.0
786,D_11,O_30,76319.1,1,5681.0
787,D_12,O_30,77680.7,1,8054.0
788,D_13,O_30,160265.2,1,1452.0
789,D_4,O_31,45357.3,1,5324.0
790,D_8,O_31,47576.9,1,8821.0
791,D_1,O_32,41485.3,1,9112.0
792,D_2,O_32,21520.8,1,8692.0
793,D_6,O_32,83338.5,1,2645.0
794,D_7,O_32,121201.3,1,3844.0
795,D_10,O_32,125416.8,1,5483.0
796,D_11,O_32,64216.3,1,5681.0
797,D_12,O_32,65577.9,1,8054.0
798,D_13,O_32,134348.5,1,1452.0
799,D_1,O_33,66390.9,1,9112.0
800,D_2,O_33,19370.8,1,8692.0
801,D_6,O_33,52976.4,1,2645.0
802,D_7,O_33,90839.2,1,3844.0
803,D_10,O_33,95054.7,1,5483.0
804,D_11,O_33,33854.2,1,5681.0
805,D_12,O_33,35215.8,1,8054.0
806,D_13,O_33,117808.1,1,1452.0
807,D_1,O_34,37171.4,1,9112.0
808,D_2,O_34,17206.9,1,8692.0
809,D_6,O_34,79024.6,1,2645.0
810,D_7,O_34,116887.4,1,3844.0
811,D_10,O_34,121102.9,1,5483.0
812,D_11,O_34,59902.4,1,5681.0
813,D_12,O_34,61264.0,1,8054.0
814,D_13,O_34,138739.1,1,1452.0
815,D_1,O_35,33587.8,1,9112.0
816,D_2,O_35,32480.9,1,8692.0
817,D_6,O_35,94298.6,1,2645.0
818,D_7,O_35,132161.4,1,3844.0
819,D_10,O_35,136376.9,1,5483.0
820,D_11,O_35,75176.4,1,5681.0
821,D_12,O_35,76538.0,1,8054.0
822,D_13,O_35,152110.8,1,1452.0
823,D_1,O_36,66033.8,1,9112.0
824,D_2,O_36,46069.3,1,8692.0
825,D_6,O_36,107887.0,1,2645.0
826,D_7,O_36,145749.8,1,3844.0
827,D_10,O_36,149965.3,1,5483.0
828,D_11,O_36,75365.4,1,5681.0
829,D_12,O_36,90126.4,1,8054.0
830,D_13,O_36,126801.4,1,1452.0
831,D_16,O_25,115574.0,1,3780.0
832,D_17,O_25,119642.1,1,8806.0
833,D_18,O_25,39295.6,1,3667.0
834,D_19,O_25,67409.5,1,2140.0
835,D_21,O_25,53634.4,1,9312.0
836,D_22,O_25,108792.1,1,993.0
837,D_23,O_25,0.0,1,6363.0
838,D_24,O_25,74364.0,1,9398.0
839,D_25,O_25,73558.3,1,4480.0
840,D_26,O_25,99099.9,1,5010.0
841,D_16,O_27,149615.8,1,3780.0
842,D_17,O_27,155232.1,1,8806.0
843,D_18,O_27,145038.7,1,3667.0
844,D_19,O_27,180722.8,1,2140.0
845,D_21,O_27,164966.6,1,9312.0
846,D_22,O_27,110868.6,1,993.0
847,D_23,O_27,113890.5,1,6363.0
848,D_24,O_27,187677.3,1,9398.0
849,D_25,O_27,169004.6,1,4480.0
850,D_26,O_27,14899.0,1,5010.0
851,D_16,O_28,82766.8,1,3780.0
852,D_17,O_28,88024.5,1,8806.0
853,D_18,O_28,88416.2,1,3667.0
854,D_19,O_28,140647.4,1,2140.0
855,D_21,O_28,125847.8,1,9312.0
856,D_22,O_28,106869.7,1,993.0
857,D_23,O_28,73825.2,1,6363.0
858,D_24,O_28,147601.9,1,9398.0
859,D_25,O_28,0.0,1,4480.0
860,D_26,O_28,154321.2,1,5010.0
861,D_16,O_29,134751.6,1,3780.0
862,D_17,O_29,140367.9,1,8806.0
863,D_18,O_29,130174.5,1,3667.0
864,D_19,O_29,165858.6,1,2140.0
865,D_21,O_29,150102.4,1,9312.0
866,D_22,O_29,96004.4,1,993.0
867,D_23,O_29,99026.3,1,6363.0
868,D_24,O_29,172813.1,1,9398.0
869,D_25,O_29,154140.4,1,4480.0
870,D_26,O_29,0.0,1,5010.0
871,D_16,O_30,111809.6,1,3780.0
872,D_17,O_30,117425.9,1,8806.0
873,D_18,O_30,106247.7,1,3667.0
874,D_19,O_30,141931.8,1,2140.0
875,D_21,O_30,126175.6,1,9312.0
876,D_22,O_30,72641.6,1,993.0
877,D_23,O_30,75099.5,1,6363.0
878,D_24,O_30,148886.3,1,9398.0
879,D_25,O_30,130213.6,1,4480.0
880,D_26,O_30,26627.3,1,5010.0
881,D_20,O_31,46550.7,1,485.0
882,D_16,O_32,85892.9,1,3780.0
883,D_17,O_32,91509.2,1,8806.0
884,D_18,O_32,94144.9,1,3667.0
885,D_19,O_32,129829.0,1,2140.0
886,D_21,O_32,114072.8,1,9312.0
887,D_22,O_32,45878.3,1,993.0
888,D_23,O_32,62996.7,1,6363.0
889,D_24,O_32,136783.5,1,9398.0
890,D_25,O_32,118110.8,1,4480.0
891,D_26,O_32,49566.2,1,5010.0
892,D_16,O_33,118752.5,1,3780.0
893,D_17,O_33,124368.8,1,8806.0
894,D_18,O_33,63782.8,1,3667.0
895,D_19,O_33,99466.9,1,2140.0
896,D_21,O_33,83710.7,1,9312.0
897,D_22,O_33,84164.0,1,993.0
898,D_23,O_33,32634.6,1,6363.0
899,D_24,O_33,106421.4,1,9398.0
900,D_25,O_33,87748.7,1,4480.0
901,D_26,O_33,74471.8,1,5010.0
902,D_16,O_34,90283.5,1,3780.0
903,D_17,O_34,95899.8,1,8806.0
904,D_18,O_34,89831.0,1,3667.0
905,D_19,O_34,125515.1,1,2140.0
906,D_21,O_34,109758.9,1,9312.0
907,D_22,O_34,51115.5,1,993.0
908,D_23,O_34,58682.8,1,6363.0
909,D_24,O_34,132469.6,1,9398.0
910,D_25,O_34,113796.9,1,4480.0
911,D_26,O_34,45252.3,1,5010.0
912,D_16,O_35,103655.2,1,3780.0
913,D_17,O_35,109271.5,1,8806.0
914,D_18,O_35,105105.0,1,3667.0
915,D_19,O_35,140789.1,1,2140.0
916,D_21,O_35,125032.9,1,9312.0
917,D_22,O_35,64487.2,1,993.0
918,D_23,O_35,73956.8,1,6363.0
919,D_24,O_35,147743.6,1,9398.0
920,D_25,O_35,129070.9,1,4480.0
921,D_26,O_35,41668.7,1,5010.0
922,D_16,O_36,78345.8,1,3780.0
923,D_17,O_36,83962.1,1,8806.0
924,D_18,O_36,118693.4,1,3667.0
925,D_19,O_36,154377.5,1,2140.0
926,D_21,O_36,138621.3,1,9312.0
927,D_22,O_36,51998.1,1,993.0
928,D_23,O_36,87545.2,1,6363.0
929,D_24,O_36,161332.0,1,9398.0
930,D_25,O_36,99217.7,1,4480.0
931,D_26,O_36,74114.7,1,5010.0
932,D_27,O_25,75168.9,1,1964.0
933,D_29,O_25,63010.3,1,8601.0
934,D_30,O_25,32601.9,1,6552.0
935,D_32,O_25,57676.6,1,7503.0
936,D_33,O_25,74624.5,1,8411.0
937,D_34,O_25,87435.9,1,8317.0
938,D_35,O_25,92445.6,1,4844.0
939,D_36,O_25,101880.8,1,989.0
940,D_37,O_25,95999.0,1,7791.0
941,D_38,O_25,54846.8,1,4578.0
942,D_39,O_25,1932.2,1,306.0
943,D_27,O_27,41505.3,1,1964.0
944,D_29,O_27,65086.8,1,8601.0
945,D_30,O_27,84773.0,1,6552.0
946,D_32,O_27,60317.1,1,7503.0
947,D_33,O_27,56468.7,1,8411.0
948,D_34,O_27,89091.6,1,8317.0
949,D_35,O_27,94101.3,1,4844.0
950,D_36,O_27,103957.3,1,989.0
951,D_37,O_27,97654.7,1,7791.0
952,D_38,O_27,63247.6,1,4578.0
953,D_39,O_27,113045.7,1,306.0
954,D_27,O_28,130390.2,1,1964.0
955,D_29,O_28,118231.6,1,8601.0
956,D_30,O_28,87823.2,1,6552.0
957,D_32,O_28,112897.9,1,7503.0
958,D_33,O_28,129845.8,1,8411.0
959,D_34,O_28,99137.5,1,8317.0
960,D_35,O_28,87508.9,1,4844.0
961,D_36,O_28,107693.3,1,989.0
962,D_37,O_28,90755.5,1,7791.0
963,D_38,O_28,110068.1,1,4578.0
964,D_39,O_28,72980.4,1,306.0
965,D_27,O_29,26641.1,1,1964.0
966,D_29,O_29,50222.6,1,8601.0
967,D_30,O_29,69908.8,1,6552.0
968,D_32,O_29,45452.9,1,7503.0
969,D_33,O_29,41604.5,1,8411.0
970,D_34,O_29,74227.4,1,8317.0
971,D_35,O_29,79237.1,1,4844.0
972,D_36,O_29,89093.1,1,989.0
973,D_37,O_29,82790.5,1,7791.0
974,D_38,O_29,48383.4,1,4578.0
975,D_39,O_29,98181.5,1,306.0
976,D_27,O_30,0.0,1,1964.0
977,D_29,O_30,26859.8,1,8601.0
978,D_30,O_30,45982.0,1,6552.0
979,D_32,O_30,21526.1,1,7503.0
980,D_33,O_30,16682.6,1,8411.0
981,D_34,O_30,51285.4,1,8317.0
982,D_35,O_30,56295.1,1,4844.0
983,D_36,O_30,65730.3,1,989.0
984,D_37,O_30,59848.5,1,7791.0
985,D_38,O_30,24456.6,1,4578.0
986,D_39,O_30,74254.7,1,306.0
987,D_28,O_31,0.0,1,9367.0
988,D_31,O_31,197084.5,1,9381.0
989,D_27,O_32,25635.2,1,1964.0
990,D_29,O_32,0.0,1,8601.0
991,D_30,O_32,33879.2,1,6552.0
992,D_32,O_32,6054.9,1,7503.0
993,D_33,O_32,18729.8,1,8411.0
994,D_34,O_32,25368.7,1,8317.0
995,D_35,O_32,30378.4,1,4844.0
996,D_36,O_32,38967.0,1,989.0
997,D_37,O_32,33931.8,1,7791.0
998,D_38,O_32,12353.8,1,4578.0
999,D_39,O_32,62151.9,1,306.0
1000,D_27,O_33,50540.8,1,1964.0
1001,D_29,O_33,38382.2,1,8601.0
1002,D_30,O_33,0.0,1,6552.0
1003,D_32,O_33,33048.5,1,7503.0
1004,D_33,O_33,49996.4,1,8411.0
1005,D_34,O_33,62807.8,1,8317.0
1006,D_35,O_33,67817.5,1,4844.0
1007,D_36,O_33,77252.7,1,989.0
1008,D_37,O_33,71370.9,1,7791.0
1009,D_38,O_33,30218.7,1,4578.0
1010,D_39,O_33,31789.8,1,306.0
1011,D_27,O_34,21321.3,1,1964.0
1012,D_29,O_34,5333.7,1,8601.0
1013,D_30,O_34,29565.3,1,6552.0
1014,D_32,O_34,0.0,1,7503.0
1015,D_33,O_34,17618.2,1,8411.0
1016,D_34,O_34,29759.3,1,8317.0
1017,D_35,O_34,34769.0,1,4844.0
1018,D_36,O_34,44204.2,1,989.0
1019,D_37,O_34,38322.4,1,7791.0
1020,D_38,O_34,8039.9,1,4578.0
1021,D_39,O_34,57838.0,1,306.0
1022,D_27,O_35,16737.1,1,1964.0
1023,D_29,O_35,18705.4,1,8601.0
1024,D_30,O_35,44839.3,1,6552.0
1025,D_32,O_35,16955.0,1,7503.0
1026,D_33,O_35,0.0,1,8411.0
1027,D_34,O_35,43131.0,1,8317.0
1028,D_35,O_35,48140.7,1,4844.0
1029,D_36,O_35,57575.9,1,989.0
1030,D_37,O_35,51694.1,1,7791.0
1031,D_38,O_35,23313.9,1,4578.0
1032,D_39,O_35,73112.0,1,306.0
1033,D_27,O_36,50183.7,1,1964.0
1034,D_29,O_36,25483.3,1,8601.0
1035,D_30,O_36,58427.7,1,6552.0
1036,D_32,O_36,30603.4,1,7503.0
1037,D_33,O_36,43278.3,1,8411.0
1038,D_34,O_36,0.0,1,8317.0
1039,D_35,O_36,22831.3,1,4844.0
1040,D_36,O_36,47472.8,1,989.0
1041,D_37,O_36,26384.7,1,7791.0
1042,D_38,O_36,36902.3,1,4578.0
1043,D_39,O_36,86700.4,1,306.0
1044,D_40,O_25,63581.0,1,5590.0
1045,D_43,O_25,42179.8,1,7939.0
1046,D_44,O_25,89065.0,1,7063.0
1047,D_46,O_25,44423.5,1,9363.0
1048,D_47,O_25,77187.5,1,3446.0
1049,D_48,O_25,73751.5,1,2833.0
1050,D_50,O_25,2088.5,1,6184.0
1051,D_51,O_25,54741.9,1,3939.0
1052,D_45,O_26,35850.9,1,5250.0
1053,D_49,O_26,156496.2,1,6892.0
1054,D_40,O_27,169324.1,1,5590.0
1055,D_43,O_27,153512.0,1,7939.0
1056,D_44,O_27,200397.2,1,7063.0
1057,D_46,O_27,155755.7,1,9363.0
1058,D_47,O_27,188519.7,1,3446.0
1059,D_48,O_27,75828.0,1,2833.0
1060,D_50,O_27,114992.8,1,6184.0
1061,D_51,O_27,150188.2,1,3939.0
1062,D_40,O_28,99981.0,1,5590.0
1063,D_43,O_28,110462.3,1,7939.0
1064,D_44,O_28,142584.0,1,7063.0
1065,D_46,O_28,112706.0,1,9363.0
1066,D_47,O_28,145470.0,1,3446.0
1067,D_48,O_28,128972.8,1,2833.0
1068,D_50,O_28,74455.6,1,6184.0
1069,D_51,O_28,77963.4,1,3939.0
1070,D_40,O_29,154459.9,1,5590.0
1071,D_43,O_29,138647.8,1,7939.0
1072,D_44,O_29,185533.0,1,7063.0
1073,D_46,O_29,140891.5,1,9363.0
1074,D_47,O_29,173655.5,1,3446.0
1075,D_48,O_29,60963.8,1,2833.0
1076,D_50,O_29,100128.6,1,6184.0
1077,D_51,O_29,135324.0,1,3939.0
1078,D_40,O_30,130533.1,1,5590.0
1079,D_43,O_30,114721.0,1,7939.0
1080,D_44,O_30,161606.2,1,7063.0
1081,D_46,O_30,116964.7,1,9363.0
1082,D_47,O_30,149728.7,1,3446.0
1083,D_48,O_30,37601.0,1,2833.0
1084,D_50,O_30,76201.8,1,6184.0
1085,D_51,O_30,111397.2,1,3939.0
1086,D_41,O_31,106108.3,1,9682.0
1087,D_42,O_31,154143.8,1,7149.0
1088,D_52,O_31,20299.6,1,3413.0
1089,D_40,O_32,118430.3,1,5590.0
1090,D_43,O_32,102618.2,1,7939.0
1091,D_44,O_32,149503.4,1,7063.0
1092,D_46,O_32,104861.9,1,9363.0
1093,D_47,O_32,137625.9,1,3446.0
1094,D_48,O_32,10837.7,1,2833.0
1095,D_50,O_32,64099.0,1,6184.0
1096,D_51,O_32,99294.4,1,3939.0
1097,D_40,O_33,88068.2,1,5590.0
1098,D_43,O_33,72256.1,1,7939.0
1099,D_44,O_33,119141.3,1,7063.0
1100,D_46,O_33,74499.8,1,9363.0
1101,D_47,O_33,107263.8,1,3446.0
1102,D_48,O_33,49123.4,1,2833.0
1103,D_50,O_33,33736.9,1,6184.0
1104,D_51,O_33,68932.3,1,3939.0
1105,D_40,O_34,114116.4,1,5590.0
1106,D_43,O_34,98304.3,1,7939.0
1107,D_44,O_34,145189.5,1,7063.0
1108,D_46,O_34,100548.0,1,9363.0
1109,D_47,O_34,133312.0,1,3446.0
1110,D_48,O_34,16074.9,1,2833.0
1111,D_50,O_34,59785.1,1,6184.0
1112,D_51,O_34,94980.5,1,3939.0
1113,D_40,O_35,129390.4,1,5590.0
1114,D_43,O_35,113578.3,1,7939.0
1115,D_44,O_35,160463.5,1,7063.0
1116,D_46,O_35,115822.0,1,9363.0
1117,D_47,O_35,148586.0,1,3446.0
1118,D_48,O_35,29446.6,1,2833.0
1119,D_50,O_35,75059.1,1,6184.0
1120,D_51,O_35,110254.5,1,3939.0
1121,D_40,O_36,142978.8,1,5590.0
1122,D_43,O_36,127166.7,1,7939.0
1123,D_44,O_36,159510.0,1,7063.0
1124,D_46,O_36,129410.4,1,9363.0
1125,D_47,O_36,162174.4,1,3446.0
1126,D_48,O_36,35962.7,1,2833.0
1127,D_50,O_36,88647.5,1,6184.0
1128,D_51,O_36,123842.9,1,3939.0
1129,D_53,O_25,68527.8,1,4253.0
1130,D_54,O_25,25316.9,1,6798.0
1131,D_55,O_25,88490.7,1,2676.0
1132,D_56,O_25,61610.7,1,7462.0
1133,D_60,O_25,63485.1,1,2246.0
1134,D_61,O_25,60009.6,1,5139.0
1135,D_62,O_25,80085.3,1,9648.0
1136,D_63,O_25,37935.4,1,2973.0
1137,D_64,O_25,22856.5,1,3846.0
1138,D_65,O_25,43835.9,1,2841.0
1139,D_53,O_27,66693.5,1,4253.0
1140,D_54,O_27,136649.1,1,6798.0
1141,D_55,O_27,201804.0,1,2676.0
1142,D_56,O_27,172942.9,1,7462.0
1143,D_60,O_27,158931.4,1,2246.0
1144,D_61,O_27,171341.8,1,5139.0
1145,D_62,O_27,82161.8,1,9648.0
1146,D_63,O_27,133381.7,1,2973.0
1147,D_64,O_27,111372.5,1,3846.0
1148,D_65,O_27,139282.2,1,2841.0
1149,D_53,O_28,123749.1,1,4253.0
1150,D_54,O_28,93599.4,1,6798.0
1151,D_55,O_28,161728.6,1,2676.0
1152,D_56,O_28,129893.2,1,7462.0
1153,D_60,O_28,77083.3,1,2246.0
1154,D_61,O_28,128292.1,1,5139.0
1155,D_62,O_28,117794.5,1,9648.0
1156,D_63,O_28,46117.7,1,2973.0
1157,D_64,O_28,53901.4,1,3846.0
1158,D_65,O_28,40717.7,1,2841.0
1159,D_53,O_29,51829.3,1,4253.0
1160,D_54,O_29,121784.9,1,6798.0
1161,D_55,O_29,186939.8,1,2676.0
1162,D_56,O_29,158078.7,1,7462.0
1163,D_60,O_29,144067.2,1,2246.0
1164,D_61,O_29,156477.6,1,5139.0
1165,D_62,O_29,67297.6,1,9648.0
1166,D_63,O_29,118517.5,1,2973.0
1167,D_64,O_29,96508.3,1,3846.0
1168,D_65,O_29,124418.0,1,2841.0
1169,D_53,O_30,32377.3,1,4253.0
1170,D_54,O_30,97858.1,1,6798.0
1171,D_55,O_30,163013.0,1,2676.0
1172,D_56,O_30,134151.9,1,7462.0
1173,D_60,O_30,120140.4,1,2246.0
1174,D_61,O_30,132550.8,1,5139.0
1175,D_62,O_30,43934.8,1,9648.0
1176,D_63,O_30,94590.7,1,2973.0
1177,D_64,O_30,72581.5,1,3846.0
1178,D_65,O_30,100491.2,1,2841.0
1179,D_57,O_31,5389.2,1,4497.0
1180,D_58,O_31,15508.2,1,4524.0
1181,D_59,O_31,44030.2,1,3136.0
1182,D_53,O_32,7727.3,1,4253.0
1183,D_54,O_32,85755.3,1,6798.0
1184,D_55,O_32,150910.2,1,2676.0
1185,D_56,O_32,122049.1,1,7462.0
1186,D_60,O_32,108037.6,1,2246.0
1187,D_61,O_32,120448.0,1,5139.0
1188,D_62,O_32,17171.5,1,9648.0
1189,D_63,O_32,82487.9,1,2973.0
1190,D_64,O_32,60478.7,1,3846.0
1191,D_65,O_32,88388.4,1,2841.0
1192,D_53,O_33,43899.7,1,4253.0
